business_id,ViolationTypeID,risk_category,description,business_name,business_address,business_city,business_state,inspection_id,inspection_date,inspection_type,mes,día,año,Aprobado,Observación,Clausurado
88302,103161,Low Risk,Low risk vermin infestation,Cafe Hana,1737 Post St 368,San Francisco,CA,88302_20190419,2019-04-19,Routine - Unscheduled,April,Friday,2019,True,False,False
85709,103107,High Risk,Improper reheating of food,Wokitchen,888 Brannan St,San Francisco,CA,85709_20180306,2018-03-06,Structural Inspection,March,Tuesday,2018,False,False,True
84418,103120,Moderate Risk,Moderate risk food holding temperature,"Dong Hing, LLC",1210 Stockton St,San Francisco,CA,84418_20170509,2017-05-09,Routine - Unscheduled,May,Tuesday,2017,False,True,False
84038,103144,Low Risk,Unapproved or unmaintained equipment or utensils,Delarosa,37 Yerba Buena Ln,San Francisco,CA,84038_20190415,2019-04-15,Routine - Unscheduled,April,Monday,2019,True,False,False
66732,103145,Low Risk,Improper storage of equipment utensils or linens,Soma Restaurant And Bar,85 05th St,San Francisco,CA,66732_20180119,2018-01-19,Routine - Unscheduled,January,Friday,2018,True,False,False
77781,103120,Moderate Risk,Moderate risk food holding temperature,Grubbin',1404 Taraval St,San Francisco,CA,77781_20180612,2018-06-12,Routine - Unscheduled,June,Tuesday,2018,False,True,False
66925,103133,Moderate Risk,Foods not protected from contamination,Deli Board,1058 Folsom St,San Francisco,CA,66925_20171114,2017-11-14,Routine - Unscheduled,November,Tuesday,2017,False,True,False
68259,103157,Low Risk,Food safety certificate or food handler card not available,Balboa Theater,3630 BALBOA St,San Francisco,CA,68259_20161017,2016-10-17,Routine - Unscheduled,October,Monday,2016,True,False,False
81815,103109,High Risk,Unclean or unsanitary food contact surfaces,Myriad,2491 Mission St,San Francisco,CA,81815_20180326,2018-03-26,Routine - Unscheduled,March,Monday,2018,False,False,True
77760,103156,Low Risk,Permit license or inspection report not posted,"Plentea, Inc.",341 Kearny St,San Francisco,CA,77760_20190326,2019-03-26,Routine - Unscheduled,March,Tuesday,2019,True,False,False
80112,103103,High Risk,High risk food holding temperature,Villa Italian Kitchen,3251 20th Ave 250 D,San Francisco,CA,80112_20170426,2017-04-26,Routine - Unscheduled,April,Wednesday,2017,False,False,True
86111,103133,Moderate Risk,Foods not protected from contamination,Local Tap,600 03rd St,San Francisco,CA,86111_20190307,2019-03-07,Routine - Unscheduled,March,Thursday,2019,False,True,False
87021,103112,High Risk,No hot water or running water,Southern Comfort Kitchen,Off The Grid,San Francisco,CA,87021_20181113,2018-11-13,Routine - Unscheduled,November,Tuesday,2018,False,False,True
69147,103120,Moderate Risk,Moderate risk food holding temperature,Mission Rock Resort,817 TERRY FRANCOIS Blvd,San Francisco,CA,69147_20171109,2017-11-09,Non-inspection site visit,November,Thursday,2017,False,True,False
86385,103145,Low Risk,Improper storage of equipment utensils or linens,Poki Time,549 Irving St,San Francisco,CA,86385_20181203,2018-12-03,Routine - Unscheduled,December,Monday,2018,True,False,False
65012,103120,Moderate Risk,Moderate risk food holding temperature,Masala Dosa,1375 09th Ave,San Francisco,CA,65012_20171107,2017-11-07,Routine - Unscheduled,November,Tuesday,2017,False,True,False
76681,103128,Moderate Risk,Consumer advisory not provided for raw or undercooked foods,Pinche Poke,380 Golden Gate Ave,San Francisco,CA,76681_20171018,2017-10-18,Routine - Unscheduled,October,Wednesday,2017,False,True,False
66584,103133,Moderate Risk,Foods not protected from contamination,Western Donuts Shop #2,5101 MISSION St,San Francisco,CA,66584_20180430,2018-04-30,Routine - Unscheduled,April,Monday,2018,False,True,False
86224,103144,Low Risk,Unapproved or unmaintained equipment or utensils,El Rancho Grande at Haight,1654 Haight St,San Francisco,CA,86224_20181015,2018-10-15,Routine - Unscheduled,October,Monday,2018,True,False,False
65384,103103,High Risk,High risk food holding temperature,Publico,550 A Gene Friend Way,San Francisco,CA,65384_20180627,2018-06-27,Routine - Unscheduled,June,Wednesday,2018,False,False,True
75991,103139,Low Risk,Improper food storage,"Eclectic Cookery, Inc.",1040 Revere Ave #2,San Francisco,CA,75991_20181205,2018-12-05,Routine - Unscheduled,December,Wednesday,2018,True,False,False
66394,103139,Low Risk,Improper food storage,Canela,2272 MARKET St,San Francisco,CA,66394_20180308,2018-03-08,Routine - Unscheduled,March,Thursday,2018,True,False,False
82933,103143,Low Risk,Inadequate warewashing facilities or equipment,San Francisco Giants,24 Willie Mays Plaza,San Francisco,CA,82933_20170424,2017-04-24,Routine - Unscheduled,April,Monday,2017,True,False,False
68974,103132,Moderate Risk,Improper thawing methods,Sushi Avenue Inc,1515 Sloat Blvd,San Francisco,CA,68974_20171206,2017-12-06,Routine - Unscheduled,December,Wednesday,2017,False,True,False
69291,103141,Low Risk,Improper food labeling or menu misrepresentation,Cheese Boutique,660 Chenery St,San Francisco,CA,69291_20180924,2018-09-24,Routine - Unscheduled,September,Monday,2018,True,False,False
81203,103120,Moderate Risk,Moderate risk food holding temperature,The View Cafe,3333 California St 232,San Francisco,CA,81203_20180126,2018-01-26,Routine - Unscheduled,January,Friday,2018,False,True,False
65442,103119,Moderate Risk,Inadequate and inaccessible handwashing facilities,Bluestem Brasserie,1 Yerba Buena Ln,San Francisco,CA,65442_20190411,2019-04-11,Routine - Unscheduled,April,Thursday,2019,False,True,False
83990,103154,Low Risk,Unclean or degraded floors walls or ceilings,Counter Offer,806 S Van Ness Ave,San Francisco,CA,83990_20180403,2018-04-03,Routine - Unscheduled,April,Tuesday,2018,True,False,False
75792,103120,Moderate Risk,Moderate risk food holding temperature,Red Cafe,2894 Mission St,San Francisco,CA,75792_20190219,2019-02-19,Routine - Unscheduled,February,Tuesday,2019,False,True,False
77913,103154,Low Risk,Unclean or degraded floors walls or ceilings,Eclectic Cookery,101 Horne Ave,San Francisco,CA,77913_20170830,2017-08-30,Routine - Unscheduled,August,Wednesday,2017,True,False,False
67489,103124,Moderate Risk,Inadequately cleaned or sanitized food contact surfaces,The Dark Horse Inn,942 Geneva Ave,San Francisco,CA,67489_20170420,2017-04-20,Routine - Unscheduled,April,Thursday,2017,False,True,False
84729,103133,Moderate Risk,Foods not protected from contamination,Herbst Theater C&M,401 Van Ness Ave,San Francisco,CA,84729_20180319,2018-03-19,Routine - Unscheduled,March,Monday,2018,False,True,False
78301,103124,Moderate Risk,Inadequately cleaned or sanitized food contact surfaces,Fearless,303 02nd St Suite G,San Francisco,CA,78301_20161121,2016-11-21,Routine - Unscheduled,November,Monday,2016,False,True,False
79563,103133,Moderate Risk,Foods not protected from contamination,Creightons Cheese and Fine Foods,673 Portola Dr,San Francisco,CA,79563_20170913,2017-09-13,Routine - Unscheduled,September,Wednesday,2017,False,True,False
65283,103150,Low Risk,Improper or defective plumbing,Subway,147 Mason St,San Francisco,CA,65283_20161222,2016-12-22,Routine - Unscheduled,December,Thursday,2016,True,False,False
86301,103119,Moderate Risk,Inadequate and inaccessible handwashing facilities,Cafe Murano,2301 Bryant St,San Francisco,CA,86301_20171127,2017-11-27,Routine - Unscheduled,November,Monday,2017,False,True,False
68247,103120,Moderate Risk,Moderate risk food holding temperature,Mixt Greens/Mixt,560 Mission St Suite 125,San Francisco,CA,68247_20190807,2019-08-07,Routine - Unscheduled,August,Wednesday,2019,False,True,False
75574,103149,Low Risk,Wiping cloths not clean or properly stored or inadequate sanitizer,Wako Restaurant,211 Clement St,San Francisco,CA,75574_20180831,2018-08-31,Routine - Unscheduled,August,Friday,2018,True,False,False
82416,103161,Low Risk,Low risk vermin infestation,Pupuseria Metapan,4769 Mission St,San Francisco,CA,82416_20190108,2019-01-08,Complaint,January,Tuesday,2019,True,False,False
67982,103129,Moderate Risk,Insufficient hot water or running water,Caffe Central,845 Market St,San Francisco,CA,67982_20190923,2019-09-23,Routine - Unscheduled,September,Monday,2019,False,True,False
68503,103124,Moderate Risk,Inadequately cleaned or sanitized food contact surfaces,Nizario's Pizza,535 VALENCIA St,San Francisco,CA,68503_20180417,2018-04-17,Routine - Unscheduled,April,Tuesday,2018,False,True,False
67330,103129,Moderate Risk,Insufficient hot water or running water,San Tung Restaurant LLC,1031 Irving St,San Francisco,CA,67330_20190408,2019-04-08,Routine - Unscheduled,April,Monday,2019,False,True,False
65415,103133,Moderate Risk,Foods not protected from contamination,Nob Hill Liquors,1000 Hyde St,San Francisco,CA,65415_20170821,2017-08-21,Routine - Unscheduled,August,Monday,2017,False,True,False
71563,103149,Low Risk,Wiping cloths not clean or properly stored or inadequate sanitizer,SF Deli and Wine,810 MISSION St,San Francisco,CA,71563_20190410,2019-04-10,Routine - Unscheduled,April,Wednesday,2019,True,False,False
69957,103124,Moderate Risk,Inadequately cleaned or sanitized food contact surfaces,Daigo Sushi,2450 Clement St,San Francisco,CA,69957_20170201,2017-02-01,Routine - Unscheduled,February,Wednesday,2017,False,True,False
85518,103158,Low Risk,Unpermitted food facility,Smashburger Store #1271,2300 16th St #293,San Francisco,CA,85518_20170124,2017-01-24,Routine - Unscheduled,January,Tuesday,2017,True,False,False
79069,103119,Moderate Risk,Inadequate and inaccessible handwashing facilities,Lush Gelato,1817 Polk St,San Francisco,CA,79069_20170821,2017-08-21,Routine - Unscheduled,August,Monday,2017,False,True,False
75078,103156,Low Risk,Permit license or inspection report not posted,Chipotle Mexican Grill #2080,3251 20th Ave OP183,San Francisco,CA,75078_20171005,2017-10-05,Routine - Unscheduled,October,Thursday,2017,True,False,False
69195,103103,High Risk,High risk food holding temperature,Center Cafe,205 13th St,San Francisco,CA,69195_20170621,2017-06-21,Complaint,June,Wednesday,2017,False,False,True
79412,103120,Moderate Risk,Moderate risk food holding temperature,Mr. Holmes Bakehouse,1042 Larkin St,San Francisco,CA,79412_20180209,2018-02-09,Routine - Unscheduled,February,Friday,2018,False,True,False
83520,103105,High Risk,Improper cooling methods,The Plant Cafe Organic,2335 03rd St,San Francisco,CA,83520_20190530,2019-05-30,Routine - Unscheduled,May,Thursday,2019,False,False,True
69664,103144,Low Risk,Unapproved or unmaintained equipment or utensils,Golden Gate Park Golf Course,970 47th Ave,San Francisco,CA,69664_20180413,2018-04-13,Routine - Unscheduled,April,Friday,2018,True,False,False
80861,103149,Low Risk,Wiping cloths not clean or properly stored or inadequate sanitizer,Red Door Coffee,111 Minna St,San Francisco,CA,80861_20170113,2017-01-13,Routine - Unscheduled,January,Friday,2017,True,False,False
86924,103119,Moderate Risk,Inadequate and inaccessible handwashing facilities,Tataki Sushi & Sake Bar,2827 California St,San Francisco,CA,86924_20180123,2018-01-23,Routine - Unscheduled,January,Tuesday,2018,False,True,False
86715,103120,Moderate Risk,Moderate risk food holding temperature,Green Heart Foods LLC,1069 Pennsylvania Ave,San Francisco,CA,86715_20161110,2016-11-10,Routine - Unscheduled,November,Thursday,2016,False,True,False
81250,103142,Low Risk,Unclean nonfood contact surfaces,Stanford Court Hotel,905 California St,San Francisco,CA,81250_20190326,2019-03-26,Routine - Unscheduled,March,Tuesday,2019,True,False,False
64958,103149,Low Risk,Wiping cloths not clean or properly stored or inadequate sanitizer,Yakiniq Cafe,1640 Post St,San Francisco,CA,64958_20190828,2019-08-28,Routine - Unscheduled,August,Wednesday,2019,True,False,False
77955,103154,Low Risk,Unclean or degraded floors walls or ceilings,Patriot House,2 Embarcadero Center,San Francisco,CA,77955_20190228,2019-02-28,Routine - Unscheduled,February,Thursday,2019,True,False,False
69188,103102,High Risk,Unclean hands or improper use of gloves,Siam Lotus Thai Cuisine,1705 HAIGHT St,San Francisco,CA,69188_20181105,2018-11-05,Routine - Unscheduled,November,Monday,2018,False,False,True
70309,103154,Low Risk,Unclean or degraded floors walls or ceilings,Ghirardelli Chocolate,2 New Montgomery St,San Francisco,CA,70309_20180430,2018-04-30,Routine - Unscheduled,April,Monday,2018,True,False,False
79219,103124,Moderate Risk,Inadequately cleaned or sanitized food contact surfaces,AFC Sushi @ Safeway #2646,735 07 Ave,San Francisco,CA,79219_20190906,2019-09-06,Routine - Unscheduled,September,Friday,2019,False,True,False
68430,103124,Moderate Risk,Inadequately cleaned or sanitized food contact surfaces,Ladle & Leaf,135 04th St FC-2,San Francisco,CA,68430_20180613,2018-06-13,Routine - Unscheduled,June,Wednesday,2018,False,True,False
86172,103139,Low Risk,Improper food storage,Hall of Flame Burgers,73 Cambon St,San Francisco,CA,86172_20180213,2018-02-13,Routine - Unscheduled,February,Tuesday,2018,True,False,False
81521,103143,Low Risk,Inadequate warewashing facilities or equipment,Cool Cravings Cafe & Deli,1635 Divisadero St,San Francisco,CA,81521_20180621,2018-06-21,Routine - Unscheduled,June,Thursday,2018,True,False,False
71067,103141,Low Risk,Improper food labeling or menu misrepresentation,Bancarella,350 Powell St,San Francisco,CA,71067_20170221,2017-02-21,Routine - Unscheduled,February,Tuesday,2017,True,False,False
74983,103161,Low Risk,Low risk vermin infestation,Nizario's Pizza SFSU,1650 Holloway Ave,San Francisco,CA,74983_20170217,2017-02-17,Routine - Unscheduled,February,Friday,2017,True,False,False
76220,103159,Low Risk,Worker safety hazards,Bonita Taqueria and Rotisserie,2257 Chestnut St,San Francisco,CA,76220_20171218,2017-12-18,Routine - Unscheduled,December,Monday,2017,True,False,False
68944,103156,Low Risk,Permit license or inspection report not posted,Peet's Coffee and Tea,1630 Holloway Ave,San Francisco,CA,68944_20180220,2018-02-20,Routine - Unscheduled,February,Tuesday,2018,True,False,False
65692,103150,Low Risk,Improper or defective plumbing,Blarney Stone,5625 GEARY Blvd,San Francisco,CA,65692_20190814,2019-08-14,Routine - Unscheduled,August,Wednesday,2019,True,False,False
82911,103149,Low Risk,Wiping cloths not clean or properly stored or inadequate sanitizer,Super Duper,346 Kearny St,San Francisco,CA,82911_20170927,2017-09-27,Routine - Unscheduled,September,Wednesday,2017,True,False,False
88899,103154,Low Risk,Unclean or degraded floors walls or ceilings,Great Steak and Potato,3251 20th Ave 250,San Francisco,CA,88899_20170223,2017-02-23,Routine - Unscheduled,February,Thursday,2017,True,False,False
83589,103124,Moderate Risk,Inadequately cleaned or sanitized food contact surfaces,City Pizza and Burger Inc.,464 Broadway St,San Francisco,CA,83589_20180205,2018-02-05,Routine - Unscheduled,February,Monday,2018,False,True,False
82394,103154,Low Risk,Unclean or degraded floors walls or ceilings,Senor Sisig #4,Off The Grid,San Francisco,CA,82394_20181025,2018-10-25,Routine - Unscheduled,October,Thursday,2018,True,False,False
75892,103157,Low Risk,Food safety certificate or food handler card not available,Mateo's Bay Area Hot Dogs,Treasure Island,San Francisco,CA,75892_20170323,2017-03-23,Routine - Unscheduled,March,Thursday,2017,True,False,False
69175,103133,Moderate Risk,Foods not protected from contamination,Mau Restaurant,665 Valencia St,San Francisco,CA,69175_20170829,2017-08-29,Routine - Unscheduled,August,Tuesday,2017,False,True,False
84040,103145,Low Risk,Improper storage of equipment utensils or linens,I-Tea Kearny SF,253 Kearny St,San Francisco,CA,84040_20180410,2018-04-10,Routine - Unscheduled,April,Tuesday,2018,True,False,False
86816,103145,Low Risk,Improper storage of equipment utensils or linens,Ocean Ale House,1314 Ocean Ave,San Francisco,CA,86816_20170901,2017-09-01,Routine - Unscheduled,September,Friday,2017,True,False,False
73906,103139,Low Risk,Improper food storage,Fig and Thistle,313 Ivy St,San Francisco,CA,73906_20180131,2018-01-31,Routine - Unscheduled,January,Wednesday,2018,True,False,False
79401,103116,Moderate Risk,Inadequate food safety knowledge or lack of certified food safety manager,S & B Supermarket Inc.,2203 Irving St,San Francisco,CA,79401_20171010,2017-10-10,Routine - Unscheduled,October,Tuesday,2017,False,True,False
70823,103149,Low Risk,Wiping cloths not clean or properly stored or inadequate sanitizer,Toma,3318 Steiner St,San Francisco,CA,70823_20180104,2018-01-04,Routine - Unscheduled,January,Thursday,2018,True,False,False
81886,103133,Moderate Risk,Foods not protected from contamination,Cafe Broadway,674 Broadway St,San Francisco,CA,81886_20180418,2018-04-18,Routine - Unscheduled,April,Wednesday,2018,False,True,False
68321,103124,Moderate Risk,Inadequately cleaned or sanitized food contact surfaces,Capo's,641 Vallejo St,San Francisco,CA,68321_20171108,2017-11-08,Routine - Unscheduled,November,Wednesday,2017,False,True,False
65830,103142,Low Risk,Unclean nonfood contact surfaces,Bubba Gump Shrimp Co.,Pier 39  M210,San Francisco,CA,65830_20190508,2019-05-08,Routine - Unscheduled,May,Wednesday,2019,True,False,False
86393,103109,High Risk,Unclean or unsanitary food contact surfaces,Corridor Cafe,100 Van Ness Ave B,San Francisco,CA,86393_20180516,2018-05-16,Routine - Unscheduled,May,Wednesday,2018,False,False,True
75850,103149,Low Risk,Wiping cloths not clean or properly stored or inadequate sanitizer,Emo's Cafe & Deli,201 A Turk St,San Francisco,CA,75850_20180308,2018-03-08,Routine - Unscheduled,March,Thursday,2018,True,False,False
71226,103143,Low Risk,Inadequate warewashing facilities or equipment,Wine Kitchen,507 Divisadero St,San Francisco,CA,71226_20180409,2018-04-09,Routine - Unscheduled,April,Monday,2018,True,False,False
67075,103154,Low Risk,Unclean or degraded floors walls or ceilings,Beachside Coffee Bar & Kitchen,4300 JUDAH St,San Francisco,CA,67075_20170831,2017-08-31,Routine - Unscheduled,August,Thursday,2017,True,False,False
86359,103102,High Risk,Unclean hands or improper use of gloves,Bill's Place,2315 Clement St,San Francisco,CA,86359_20190206,2019-02-06,Routine - Unscheduled,February,Wednesday,2019,False,False,True
83439,103139,Low Risk,Improper food storage,SF Marriott Union Square (Banquet Kitchen),480 Sutter St Mezzanine,San Francisco,CA,83439_20180117,2018-01-17,Routine - Unscheduled,January,Wednesday,2018,True,False,False
69691,103157,Low Risk,Food safety certificate or food handler card not available,1601 Bar & Kitchen,1601 HOWARD St,San Francisco,CA,69691_20180531,2018-05-31,Routine - Unscheduled,May,Thursday,2018,True,False,False
86161,103133,Moderate Risk,Foods not protected from contamination,Farm:Table,754 Post St,San Francisco,CA,86161_20190624,2019-06-24,Routine - Unscheduled,June,Monday,2019,False,True,False
70123,103156,Low Risk,Permit license or inspection report not posted,The Chai Cart,298 Market St,San Francisco,CA,70123_20170302,2017-03-02,Routine - Unscheduled,March,Thursday,2017,True,False,False
78727,103138,Low Risk,Improper storage use or identification of toxic substances,Submarine Center,820 Ulloa St,San Francisco,CA,78727_20180924,2018-09-24,Routine - Unscheduled,September,Monday,2018,True,False,False
80279,103144,Low Risk,Unapproved or unmaintained equipment or utensils,Bon Appetit Management Company,350 Rhode Island St 150,San Francisco,CA,80279_20180827,2018-08-27,Routine - Unscheduled,August,Monday,2018,True,False,False
74722,103145,Low Risk,Improper storage of equipment utensils or linens,Cool Tea Bar Waverly,103 Waverly Pl,San Francisco,CA,74722_20170531,2017-05-31,Routine - Unscheduled,May,Wednesday,2017,True,False,False
84392,103156,Low Risk,Permit license or inspection report not posted,Genji Sushi,399 04th St,San Francisco,CA,84392_20170914,2017-09-14,Routine - Unscheduled,September,Thursday,2017,True,False,False
67182,103109,High Risk,Unclean or unsanitary food contact surfaces,"Asana, Inc.",1550 Bryant St Suite 150,San Francisco,CA,67182_20170731,2017-07-31,Routine - Unscheduled,July,Monday,2017,False,False,True
65270,103145,Low Risk,Improper storage of equipment utensils or linens,California Pacific Medical Center - Cafe,2333 Buchanan St 1st Floor,San Francisco,CA,65270_20180516,2018-05-16,Routine - Unscheduled,May,Wednesday,2018,True,False,False
83709,103124,Moderate Risk,Inadequately cleaned or sanitized food contact surfaces,I.C.U. Market & Deli Inc.,514 Minna St,San Francisco,CA,83709_20190522,2019-05-22,Routine - Unscheduled,May,Wednesday,2019,False,True,False
67587,103145,Low Risk,Improper storage of equipment utensils or linens,Burger Urge,1599 Haight St,San Francisco,CA,67587_20170216,2017-02-16,Routine - Unscheduled,February,Thursday,2017,True,False,False
72169,103139,Low Risk,Improper food storage,Pastel Brazzuca,290 De Haro St,San Francisco,CA,72169_20161018,2016-10-18,Routine - Unscheduled,October,Tuesday,2016,True,False,False
77645,103103,High Risk,High risk food holding temperature,Banana Home,321 Kearny St,San Francisco,CA,77645_20190404,2019-04-04,Routine - Unscheduled,April,Thursday,2019,False,False,True
75223,103149,Low Risk,Wiping cloths not clean or properly stored or inadequate sanitizer,The Plant Cafe Organic,958 Illinois St,San Francisco,CA,75223_20180228,2018-02-28,Routine - Unscheduled,February,Wednesday,2018,True,False,False
75407,103133,Moderate Risk,Foods not protected from contamination,49 Square Catering,1760 Cesar Chavez St M,San Francisco,CA,75407_20170522,2017-05-22,Routine - Unscheduled,May,Monday,2017,False,True,False
67584,103124,Moderate Risk,Inadequately cleaned or sanitized food contact surfaces,Stow Lake Boathouse Company,GOLDEN GATE PARK,San Francisco,CA,67584_20161103,2016-11-03,Routine - Unscheduled,November,Thursday,2016,False,True,False
68831,103109,High Risk,Unclean or unsanitary food contact surfaces,Super Duper,783 Mission St #1010,San Francisco,CA,68831_20190307,2019-03-07,Routine - Unscheduled,March,Thursday,2019,False,False,True
75689,103144,Low Risk,Unapproved or unmaintained equipment or utensils,Tosca Cafe,242 Columbus Ave,San Francisco,CA,75689_20180328,2018-03-28,Routine - Unscheduled,March,Wednesday,2018,True,False,False
74594,103141,Low Risk,Improper food labeling or menu misrepresentation,Shabusen,1726 Buchannan St,San Francisco,CA,74594_20161005,2016-10-05,Routine - Unscheduled,October,Wednesday,2016,True,False,False
76998,103148,Low Risk,No thermometers or uncalibrated thermometers,Zain's Liquor,34 03rd St,San Francisco,CA,76998_20171128,2017-11-28,Routine - Unscheduled,November,Tuesday,2017,True,False,False
69680,103154,Low Risk,Unclean or degraded floors walls or ceilings,Rich Table,199 GOUGH St,San Francisco,CA,69680_20190122,2019-01-22,Routine - Unscheduled,January,Tuesday,2019,True,False,False
65051,103120,Moderate Risk,Moderate risk food holding temperature,Mission Cheese,736 Valencia St,San Francisco,CA,65051_20190529,2019-05-29,Routine - Unscheduled,May,Wednesday,2019,False,True,False
77546,103142,Low Risk,Unclean nonfood contact surfaces,Fresh Brew Coffee,882 Bush St,San Francisco,CA,77546_20170424,2017-04-24,Routine - Unscheduled,April,Monday,2017,True,False,False
70983,103142,Low Risk,Unclean nonfood contact surfaces,M.Y. China,845 Market St Ste. 400,San Francisco,CA,70983_20161013,2016-10-13,Routine - Unscheduled,October,Thursday,2016,True,False,False
65549,103157,Low Risk,Food safety certificate or food handler card not available,La Ciccia,291 30th St,San Francisco,CA,65549_20180619,2018-06-19,Routine - Unscheduled,June,Tuesday,2018,True,False,False
79753,103145,Low Risk,Improper storage of equipment utensils or linens,Mazarine Coffee,720 Market St,San Francisco,CA,79753_20161014,2016-10-14,Routine - Unscheduled,October,Friday,2016,True,False,False
85683,103142,Low Risk,Unclean nonfood contact surfaces,Chico's Pizza,468 Ellis St,San Francisco,CA,85683_20180305,2018-03-05,Routine - Unscheduled,March,Monday,2018,True,False,False
69492,103157,Low Risk,Food safety certificate or food handler card not available,Bay Area Little John's Candies,1422 Market St,San Francisco,CA,69492_20170901,2017-09-01,Routine - Unscheduled,September,Friday,2017,True,False,False
81460,103124,Moderate Risk,Inadequately cleaned or sanitized food contact surfaces,"Le Soleil International Holdings, Inc",133 Clement  St.,San Francisco,CA,81460_20190523,2019-05-23,Routine - Unscheduled,May,Thursday,2019,False,True,False
82354,103109,High Risk,Unclean or unsanitary food contact surfaces,I Tea S.F,2150 Irving St,San Francisco,CA,82354_20170127,2017-01-27,Routine - Unscheduled,January,Friday,2017,False,False,True
78852,103124,Moderate Risk,Inadequately cleaned or sanitized food contact surfaces,Pork Store Cafe Valencia,3122 16th St,San Francisco,CA,78852_20180723,2018-07-23,Routine - Unscheduled,July,Monday,2018,False,True,False
82998,103143,Low Risk,Inadequate warewashing facilities or equipment,Loews Regency San Francisco (Bar Pantry),222  St 1st Floor,San Francisco,CA,82998_20190109,2019-01-09,Routine - Unscheduled,January,Wednesday,2019,True,False,False
80930,103139,Low Risk,Improper food storage,Amelie,1754 Polk St,San Francisco,CA,80930_20170313,2017-03-13,Routine - Unscheduled,March,Monday,2017,True,False,False
74168,103103,High Risk,High risk food holding temperature,Barrel Head Brewhouse,1785 Fulton St,San Francisco,CA,74168_20171121,2017-11-21,Routine - Unscheduled,November,Tuesday,2017,False,False,True
75297,103102,High Risk,Unclean hands or improper use of gloves,Artesano,3415 California St,San Francisco,CA,75297_20171030,2017-10-30,Routine - Unscheduled,October,Monday,2017,False,False,True
78528,103124,Moderate Risk,Inadequately cleaned or sanitized food contact surfaces,Wetzel's Pretzels,865 Market St Ste. 9008,San Francisco,CA,78528_20190116,2019-01-16,Routine - Unscheduled,January,Wednesday,2019,False,True,False
78213,103109,High Risk,Unclean or unsanitary food contact surfaces,Monsieur Benjamin,451 Gough St,San Francisco,CA,78213_20180207,2018-02-07,Routine - Unscheduled,February,Wednesday,2018,False,False,True
84922,103177,Low Risk,Non service animal,Taco Bell Cantina #31685,710 03rd St,San Francisco,CA,84922_20180403,2018-04-03,Routine - Unscheduled,April,Tuesday,2018,True,False,False
85221,103116,Moderate Risk,Inadequate food safety knowledge or lack of certified food safety manager,New Upper Terrace Market,4499 17th St,San Francisco,CA,85221_20180104,2018-01-04,Routine - Unscheduled,January,Thursday,2018,False,True,False
81789,103157,Low Risk,Food safety certificate or food handler card not available,Koja Kitchen Truck,Off The Grid,San Francisco,CA,81789_20170311,2017-03-11,Routine - Unscheduled,March,Saturday,2017,True,False,False
68269,103154,Low Risk,Unclean or degraded floors walls or ceilings,Walgreens #1126,1979 MISSION St,San Francisco,CA,68269_20161024,2016-10-24,Routine - Unscheduled,October,Monday,2016,True,False,False
87298,103139,Low Risk,Improper food storage,Tacos El Primo,2225 Jennings St,San Francisco,CA,87298_20180306,2018-03-06,Structural Inspection,March,Tuesday,2018,True,False,False
82677,103142,Low Risk,Unclean nonfood contact surfaces,Fish and Farm,424 Clay St,San Francisco,CA,82677_20190228,2019-02-28,Routine - Unscheduled,February,Thursday,2019,True,False,False
65622,103150,Low Risk,Improper or defective plumbing,Gott's Roadside Tray Gourmet,1 Ferry Building #6,San Francisco,CA,65622_20180117,2018-01-17,Reinspection/Followup,January,Wednesday,2018,True,False,False
65873,103105,High Risk,Improper cooling methods,Capurro's,498 Jefferson St,San Francisco,CA,65873_20190917,2019-09-17,Routine - Unscheduled,September,Tuesday,2019,False,False,True
68753,103120,Moderate Risk,Moderate risk food holding temperature,La Briciola  Restaurant,489 03rd St,San Francisco,CA,68753_20171012,2017-10-12,Routine - Unscheduled,October,Thursday,2017,False,True,False
75649,103143,Low Risk,Inadequate warewashing facilities or equipment,Chairman Truck,428 11th St,San Francisco,CA,75649_20170912,2017-09-12,Routine - Scheduled,September,Tuesday,2017,True,False,False
83013,103154,Low Risk,Unclean or degraded floors walls or ceilings,Loews Regency San Francisco (Pastry Kitchen),222 Sansome St 37th Floor,San Francisco,CA,83013_20170928,2017-09-28,Routine - Unscheduled,September,Thursday,2017,True,False,False
83475,103141,Low Risk,Improper food labeling or menu misrepresentation,Fine and Rare,555 Golden Gate Ave,San Francisco,CA,83475_20180405,2018-04-05,Routine - Unscheduled,April,Thursday,2018,True,False,False
80121,103149,Low Risk,Wiping cloths not clean or properly stored or inadequate sanitizer,West Coast Wine &  Cheese,2165 Union St,San Francisco,CA,80121_20171026,2017-10-26,Routine - Unscheduled,October,Thursday,2017,True,False,False
74854,103120,Moderate Risk,Moderate risk food holding temperature,Gaspar,185 Sutter St,San Francisco,CA,74854_20190417,2019-04-17,Routine - Unscheduled,April,Wednesday,2019,False,True,False
70207,103149,Low Risk,Wiping cloths not clean or properly stored or inadequate sanitizer,Ten Ren Tea,550 Grant Ave,San Francisco,CA,70207_20171215,2017-12-15,Routine - Unscheduled,December,Friday,2017,True,False,False
82033,103116,Moderate Risk,Inadequate food safety knowledge or lack of certified food safety manager,Philz Coffee,1258 Minnesota St,San Francisco,CA,82033_20190401,2019-04-01,Routine - Unscheduled,April,Monday,2019,False,True,False
